RequestId,CustomerName,Source,Destination,Criteria
2089,Lynette Volkman,F4E9DA,4F44BA,Hops
2090,Mindy Parker,CE33FB,7582D4,Time
2091,Jared Muller,D8DB71,51D34A,Time
2092,Francis Willms,3293B2,2E740C,Hops
2093,Judith Beahan,CC4BC2,0418F6,Cost
2094,Fred Block,3293B2,2C9290,Time
2095,Nicole Green,6FC77B,4538EE,Time
2096,Sheryl Schoen,2932EF,5D990F,Hops
2097,Lyle Renner,898C46,5D990F,Time
2098,Amanda Little,0C45DE,7D16FE,Time
2099,Elias Sipes,7EFACD,069782,Cost
2100,Van Satterfield,92B534,611CDC,Time
2101,Yvonne Willms,3AC43F,FDEEA5,Time
2102,Marty Kreiger,D6027D,7582D4,Hops
2103,Agnes Strosin,714BCA,257E4A,Hops
2104,Claudia Hoeger,D92C57,070834,Hops
2105,Tabitha Balistreri,CB9BE6,F4E9DA,Cost
2106,Inez Terry,AB0902,53B7E0,Time
2107,Jody Gleichner,9DA3D4,FD34B0,Cost
2108,Corey Kautzer,F926D8,5DEA29,Cost
2109,Mathew Nader,4495F0,D3D3F3,Hops
2110,Candice Doyle,1FF016,19233D,Cost
2111,Clark Beer,95AE76,51D34A,Cost
2112,Evan Miller,9DA3D4,7582D4,Cost
2113,Harold Hyatt,CBDE01,2C9290,Hops
2114,Patsy Williamson,673BB3,18636A,Hops
2115,Erica Batz,7EFACD,E9A2F6,Cost
2116,Casey Terry,7B4D7D,A11A34,Cost
2117,Beverly Haley,657ECE,1D95A4,Hops
2118,Stephen Metz,78641A,4F44BA,Hops
2119,Rosalie Bosco,611CDC,55EA55,Cost
2120,Brandi McLaughlin,443F1D,D6027D,Cost
2121,Patricia Bechtelar,898C46,443F1D,Cost
2122,Ethel Stamm,DA518F,217097,Time
2123,Lola Schmeler,443F1D,AE9247,Hops
2124,Alice Kihn,E9A2F6,074554,Cost
2125,Winston Frami,070834,5DEA29,Hops
2126,Jill Witting,09886B,069782,Time
2127,Harriet Sawayn,FDEEA5,78641A,Time
2128,Brenda Schmitt,7582D4,180AD5,Hops
2129,Jimmie Wolff,C21B5F,480873,Hops
2130,Ebony Lynch,1EC537,CE33FB,Cost
2131,Kristin Douglas,51D34A,DB404E,Time
2132,Monica Aufderhar,5D990F,CBDE01,Cost
2133,Kristopher Pfannerstill,B0F915,19233D,Hops
2134,Myrtle Dibbert,78641A,476983,Cost
2135,Lucia Effertz,976E93,8EA2DF,Hops
2136,Olive Bashirian,E0B37A,09886B,Time
2137,Hugh Purdy,353F87,480873,Hops
2138,Joyce Balistreri,657ECE,DA518F,Hops
2139,Sandy Mitchell,19233D,25E677,Hops
2140,Eduardo Bradtke,CBDE01,480873,Cost
2141,Thelma Metz,657ECE,167978,Hops
2142,Jody Franecki,DB404E,09886B,Time
2143,Woodrow Franecki,E9A2F6,5DEA29,Time
2144,Sonia Hahn,6E4320,673BB3,Hops
2145,Shelia Dare,AE9247,D82DB0,Hops
2146,Shaun Gibson,19233D,95AE76,Hops
2147,Jeremiah Gusikowski,A45946,AE9247,Hops
2148,Debra Schneider,D23504,A6DA90,Hops
2149,Cary Gerlach,9DA3D4,6E4320,Hops
2150,Wade Beier,4538EE,0418F6,Time
2151,Kirk Ruecker,353F87,2932EF,Hops
2152,Zachary Stanton,D92C57,D51D87,Cost
2153,Carroll Mills,6FC77B,976E93,Time
2154,Richard Homenick,D82DB0,167978,Hops
2155,Marie Feest,D6027D,25E677,Hops
2156,Eileen Schulist,611CDC,09886B,Hops
2157,Jackie Romaguera,6FC77B,18636A,Hops
2158,Alex Quitzon,CB9BE6,673BB3,Cost
2159,Marvin Lubowitz,D0464E,611CDC,Time
2160,Johnnie D'Amore,D8DB71,F926D8,Hops
2161,Troy Von,F00894,3F74F0,Hops
2162,Angie Farrell,19233D,CD8A0F,Hops
2163,Juana Waelchi,3293B2,1D95A4,Hops
2164,Hugo Pouros,480873,F926D8,Time
2165,Alan Collier,7D16FE,92B534,Time
2166,Alfred Kuhic,AE9247,DB404E,Time
2167,Shelia Mann,4495F0,09886B,Cost
2168,Terrence Casper,2C9290,130859,Hops
2169,Andres Corwin,130859,B0F915,Hops
2170,Gilberto Franecki,217097,D6027D,Time
2171,Ryan Cartwright,180AD5,4538EE,Cost
2172,Darnell Romaguera,53B7E0,F4E9DA,Cost
2173,Chris Hegmann,976E93,55EA55,Time
2174,Owen Jenkins,78641A,CE33FB,Hops
2175,Audrey Renner,E9A2F6,FBFA01,Hops
2176,Celia Auer,D6027D,19233D,Cost
2177,Freda Reinger,2C9290,070834,Hops
2178,Penny Roob,261DD1,898C46,Time
2179,Monica Hills,898C46,AE9247,Cost
2180,Elias Gerhold,18636A,DA518F,Time
2181,Theresa Mitchell,7EFACD,93DADF,Hops
2182,Rick Huel,51D34A,673BB3,Time
2183,Darlene MacGyver,261DD1,D92C57,Time
2184,Roy Johnson,069782,069782,Hops
2185,Barry Rutherford,64EDE4,476983,Hops
2186,Becky Feeney,6FC77B,069782,Time
2187,Amelia Kohler,6E4320,6FC77B,Hops
2188,Russell Little,D6027D,8205FC,Time
2189,Leslie Bartell,D8DB71,FBFA01,Time
2190,Ora Lindgren,D92C57,2519AB,Time
2191,Ron Harber,7582D4,1C520D,Hops
2192,Viola Kreiger,CD8A0F,09886B,Cost
2193,Dale Robel,4F44BA,9C5BB5,Hops
2194,Sally Yundt,074554,D0464E,Time
2195,Delia Hilpert,51D34A,55EA55,Time
2196,Courtney Sawayn,5E369E,D51D87,Hops
2197,Terry Zulauf,2D84BC,0418F6,Hops
2198,Brooke Stroman,CB9BE6,78641A,Hops
2199,Harriet Weimann,DB404E,673BB3,Time
2200,Nora Mante,074554,F00894,Cost
2201,Pablo Kemmer,4538EE,2E740C,Hops
2202,Miguel Heller,D8DB71,FBFA01,Time
2203,Emma Grady,898C46,A45946,Cost
2204,Fannie Pacocha,CC4BC2,898C46,Hops
2205,Essie Dicki,72EF82,4F44BA,Time
2206,Viola Bailey,D51D87,51D34A,Time
2207,Grace Volkman,611CDC,3293B2,Time
2208,Phil Senger,D3D3F3,C21B5F,Hops
2209,Randy Sporer,3293B2,261DD1,Cost
2210,Cary Hermiston,976E93,D8DB71,Hops
2211,Alma Crooks,CD8A0F,7D16FE,Time
2212,Katrina Hilll,CE33FB,F926D8,Hops
2213,Moses Boehm,D3D3F3,976E93,Cost
2214,Rudy Weimann,7B4D7D,93DADF,Hops
2215,Beatrice Bradtke,167978,19233D,Hops
2216,Aaron Gutmann,CB9BE6,069782,Cost
2217,Lila Ferry,070834,FD34B0,Cost
2218,Marta Bashirian,3AEFBC,DA518F,Hops
2219,Amos Green,4F44BA,D8DB71,Time
2220,Amos Simonis,78151E,2E740C,Time
2221,Cody Emard,F4E9DA,DA518F,Cost
2222,Celia Rowe,D8DB71,5DEA29,Hops
2223,Gerard Murphy,CC4BC2,DB404E,Cost
2224,Andre Jerde,231EA4,1FF016,Cost
2225,Sarah Goodwin,D8DB71,F00894,Hops
2226,Jeffrey Ledner,3293B2,7582D4,Hops
2227,Courtney Krajcik,5DEA29,3F74F0,Cost
2228,Cary Cummerata,180AD5,18636A,Time
2229,Sabrina Goldner,9C5BB5,A6DA90,Cost
2230,Wayne Stanton,5D990F,070834,Time
2231,Beverly Wilderman,25E677,80979C,Time
2232,Rodolfo Bode,069782,C21B5F,Hops
2233,Amelia Cruickshank,6E4320,8EA2DF,Cost
2234,Kellie Connelly,95AE76,443F1D,Time
2235,Lorena Considine,9C5BB5,D6027D,Time
2236,Christy Gislason,CB9BE6,3AEFBC,Cost
2237,Kellie Hettinger,673BB3,CC4BC2,Cost
2238,Hazel Erdman,19233D,257E4A,Hops
2239,Katherine Maggio,80979C,F00894,Cost
2240,Jessie Renner,5DEA29,6E4320,Time
2241,Dixie Kling,09886B,7B4D7D,Hops
2242,Lucy Brakus,673BB3,070834,Time
2243,Georgia Sauer,8A570C,898C46,Hops
2244,Domingo Hammes,AE9247,217097,Hops
2245,Diane Connelly,C21B5F,7B4D7D,Time
2246,Erma Ankunding,8A570C,A11A34,Hops
2247,Joan Torp,80979C,443F1D,Time
2248,Monica Osinski,1C520D,5580D2,Cost
2249,Ray Dibbert,2E740C,5DEA29,Hops
2250,Eddie Kiehn,A11A34,64EDE4,Cost
2251,Raul Maggio,CC4BC2,898C46,Hops
2252,Earl Little,55EA55,4495F0,Hops
2253,Mamie Harris,3F74F0,D51D87,Time
2254,Francis Rau,18636A,09886B,Cost
2255,Edith Wisozk,2C9290,069782,Time
2256,Tim Herzog,476983,CB9BE6,Cost
2257,Jamie Hahn,E9A2F6,2519AB,Cost
2258,Rosemary Macejkovic,2E740C,53B7E0,Cost
2259,Laura Collins,C21B5F,4F44BA,Time
2260,Stewart Senger,DB404E,167978,Hops
2261,Irvin Langworth,55EA55,714BCA,Cost
2262,Elijah Klein,714BCA,7EFACD,Cost
2263,Joe Wiza,09886B,1C520D,Hops
2264,Carroll Batz,09886B,898C46,Cost
2265,Jo Stoltenberg,A45946,5D990F,Hops
2266,Phyllis Kertzmann,3AEFBC,CC4BC2,Cost
2267,Craig McCullough,CB9BE6,167978,Hops
2268,Katie Lindgren,55EA55,443F1D,Cost
2269,Marianne Turner,3F74F0,3293B2,Hops
2270,Austin Mohr,E0B37A,B0F915,Hops
2271,Yvette Batz,FD34B0,2932EF,Cost
2272,Joyce Krajcik,AB0902,92B534,Hops
2273,Hugh Feest,A11A34,7D16FE,Hops
2274,Clinton Daniel,9DA3D4,F926D8,Hops
2275,Yvonne Champlin,FBFA01,CE33FB,Time
2276,Debra Satterfield,FDEEA5,2519AB,Cost
2277,Joy McKenzie,2C9290,DA518F,Cost
2278,Cesar Moen,3AC43F,257E4A,Cost
2279,Elena Bogisich,3AEFBC,18636A,Hops
2280,Mandy Douglas,180AD5,257E4A,Time
2281,Brandy Okuneva,19233D,8EA2DF,Time
2282,Julius Paucek,070834,443F1D,Time
2283,Darrel Torp,673BB3,231EA4,Hops
2284,Gloria Reichel,3AEFBC,3293B2,Cost
2285,Gilberto Stehr,D0464E,78151E,Time
2286,Dustin Fahey,130859,DA518F,Cost
2287,Chelsea Bode,8205FC,D8DB71,Hops
2288,Kim Dare,0418F6,2932EF,Hops
2289,Flora Bode,2519AB,FBFA01,Time
2290,Rosemarie Crooks,D8DB71,D6027D,Hops
2291,Vera Klocko,72EF82,5DEA29,Cost
2292,Deborah Daniel,8205FC,7582D4,Time
2293,Noah Doyle,7EFACD,DA518F,Hops
2294,Ervin Buckridge,976E93,F926D8,Cost
2295,Andres Denesik,8205FC,1D95A4,Cost
2296,Perry Schneider,F926D8,231EA4,Time
2297,Vicki Kassulke,2D84BC,95AE76,Hops
2298,Crystal Gibson,3AC43F,B0F915,Time
2299,Cary Ferry,898C46,7582D4,Hops
2300,Thelma Walter,074554,2D84BC,Cost
2301,May Volkman,7EFACD,4F44BA,Hops
2302,Edmond Conroy,FDEEA5,DA518F,Time
2303,Christie Feil,1FF016,1D95A4,Cost
2304,Rochelle Jones,714BCA,92B534,Time
2305,Sue Sawayn,070834,8205FC,Hops
2306,Elmer Koepp,C21B5F,80979C,Hops
2307,Wilfred Kozey,18636A,714BCA,Hops
2308,Sophia Barrows,64EDE4,78151E,Hops
2309,Janet Robel,069782,8205FC,Cost
2310,Shelly Dicki,7B4D7D,CB9BE6,Time
2311,Marion Upton,55EA55,8205FC,Cost
2312,Ruth Labadie,8EA2DF,167978,Cost
2313,Toni Rosenbaum,72EF82,CB9BE6,Hops
2314,Clint Heidenreich,7D16FE,2D84BC,Cost
2315,Yvonne Kilback,1C520D,353F87,Time
2316,Cesar Okuneva,FBFA01,55EA55,Time
2317,Darlene Johnston,4495F0,257E4A,Cost
2318,Angelo Bauch,1C520D,3AEFBC,Hops
2319,Phil Thompson,130859,D0464E,Hops
2320,Betty Cruickshank,5E369E,92B534,Time
2321,Nicole Roberts,80979C,8205FC,Time
2322,Sidney Aufderhar,1C520D,4495F0,Hops
2323,Courtney Vandervort,443F1D,E9A2F6,Cost
2324,Jody Bernier,F4E9DA,78151E,Hops
2325,Raul Heaney,657ECE,714BCA,Time
2326,Erika Becker,A45946,A45946,Time
2327,Jacob Rolfson,898C46,4F44BA,Hops
2328,Clara Hintz,D8DB71,80979C,Hops
2329,Jared Gusikowski,5E369E,CE33FB,Time
2330,Shannon O'Conner,257E4A,A6DA90,Cost
2331,Beatrice Erdman,074554,D3D3F3,Hops
2332,Roosevelt Crooks,261DD1,E9A2F6,Cost
2333,Jean Hills,C21B5F,AE9247,Time
2334,Archie Hills,D23504,0C45DE,Time
2335,Ernest Koch,80979C,18636A,Hops
2336,Rene Barton,4495F0,3F74F0,Hops
2337,Guadalupe Spinka,F926D8,353F87,Cost
2338,Beverly Morar,3293B2,A6DA90,Time
2339,Genevieve Hills,0418F6,130859,Hops
2340,June Hermann,C21B5F,AE9247,Cost
2341,Paula Green,C21B5F,E9A2F6,Cost
2342,Eduardo Labadie,C21B5F,476983,Cost
2343,Betsy Greenfelder,167978,4538EE,Cost
2344,Ian Brown,09886B,3C591A,Time
2345,Muriel Willms,8205FC,80979C,Time
2346,Edwin Wunsch,AB0902,A11A34,Time
2347,Bernard Zulauf,8EA2DF,976E93,Time
2348,Angela Kuhlman,714BCA,DB404E,Hops
2349,Taylor McGlynn,0418F6,476983,Hops
2350,Ruby Koepp,5E369E,6FC77B,Cost
2351,Gerald Heaney,CE33FB,3C591A,Hops
2352,Lena Conroy,DB404E,167978,Cost
2353,Dennis Upton,18636A,F00894,Hops
2354,Heidi Turner,CBDE01,898C46,Hops
2355,Patti Hackett,1EC537,7582D4,Time
2356,Byron Jenkins,6E4320,673BB3,Time
2357,Donald Quigley,2932EF,F00894,Cost
2358,Arlene Conn,D51D87,FDEEA5,Cost
2359,Otis Dooley,898C46,09886B,Time
2360,Cornelius Quitzon,72EF82,FDEEA5,Time
2361,Patricia Volkman,5E369E,FBFA01,Time
2362,Dean Kuhn,A45946,0C45DE,Time
2363,Carroll Howe,FBFA01,0418F6,Time
2364,Rickey Cole,8EA2DF,476983,Time
2365,Marcos Herman,CE33FB,72EF82,Cost
2366,Jesse Aufderhar,476983,180AD5,Cost
2367,Jesse Daniel,2932EF,FD34B0,Cost
2368,Bob McDermott,AE9247,443F1D,Time
2369,Dewey VonRueden,78151E,F926D8,Hops
2370,Tom Smith,3AC43F,261DD1,Hops
2371,Joann Koelpin,657ECE,D92C57,Time
2372,Kent Fay,FDEEA5,09886B,Hops
2373,Elizabeth Konopelski,CBDE01,19233D,Hops
2374,Kelly Quigley,2C9290,3293B2,Hops
2375,Grady Mayer,9DA3D4,8205FC,Cost
2376,Eloise Koch,D3D3F3,CBDE01,Time
2377,Saul Gottlieb,E0B37A,D51D87,Time
2378,Lorraine Gerhold,A45946,51D34A,Time
2379,Sonja Pagac,D0464E,19233D,Cost
2380,Karen Osinski,2932EF,2519AB,Time
2381,Frederick Schowalter,167978,480873,Cost
2382,Sophie Littel,1FF016,611CDC,Hops
2383,Alvin Schumm,2D84BC,09886B,Hops
2384,Erica Sauer,1FF016,93DADF,Hops
2385,Danny Stracke,353F87,476983,Hops
2386,Gloria Graham,CE33FB,898C46,Hops
2387,Vincent Kozey,D8DB71,6E4320,Cost
2388,Dave Bogisich,92B534,5DEA29,Cost
2389,Loretta Langosh,480873,0418F6,Cost
2390,Yolanda Davis,D3D3F3,2D84BC,Time
2391,Bill Kulas,E0B37A,DA518F,Time
2392,Susie Jerde,476983,476983,Hops
2393,Ashley Kuphal,8EA2DF,074554,Time
2394,Angelica Kirlin,2C9290,2519AB,Time
2395,Laura Prosacco,2E740C,3AC43F,Time
2396,Juanita Dietrich,F926D8,180AD5,Hops
2397,Kristie Greenholt,1D95A4,231EA4,Time
2398,Noah Feil,A45946,E0B37A,Time
2399,Clint Marks,A6DA90,443F1D,Hops
2400,Jimmy Nienow,92B534,5D990F,Cost
2401,Gretchen Sipes,78151E,09886B,Cost
2402,Kristie Jacobs,AE9247,A6DA90,Hops
2403,Kristin DuBuque,CE33FB,8EA2DF,Hops
2404,Angelina Funk,18636A,069782,Hops
2405,Lela McClure,0418F6,DB404E,Cost
2406,Ira Wehner,7D16FE,5DEA29,Hops
2407,Leon Mertz,18636A,3AEFBC,Cost
2408,Kerry Cormier,FBFA01,180AD5,Time
2409,Nora Bernier,0418F6,9C5BB5,Time
2410,Roberta Collins,B0F915,443F1D,Cost
2411,Martin Swift,F4E9DA,3293B2,Time
2412,Amanda Lemke,3F74F0,2C9290,Time
2413,Abel Cole,FDEEA5,8EA2DF,Hops
2414,Cory Nikolaus,5580D2,5E369E,Time
2415,Jeff Rowe,D3D3F3,611CDC,Cost
2416,Ernest Waelchi,714BCA,CC4BC2,Time
2417,Wendell Carter,CC4BC2,074554,Cost
2418,Brittany Morar,130859,3293B2,Hops
2419,Hattie Huels,714BCA,D51D87,Cost
2420,Mildred Thompson,FD34B0,8205FC,Hops
2421,Thelma Schoen,F4E9DA,E9A2F6,Cost
2422,Johanna Gibson,443F1D,1D95A4,Hops
2423,Josh Lubowitz,18636A,257E4A,Cost
2424,Casey Zemlak,72EF82,18636A,Time
2425,Herbert Dickens,611CDC,51D34A,Cost
2426,Kathy Treutel,5E369E,5DEA29,Time
2427,Rickey Jacobs,D82DB0,480873,Time
2428,Kelvin Runte,53B7E0,99F8AE,Cost
2429,Sadie Williamson,D8DB71,2932EF,Time
2430,Terrance Marvin,2519AB,99F8AE,Hops
2431,Seth Okuneva,9C5BB5,D82DB0,Hops
2432,Thomas Hessel,5D990F,CE33FB,Time
2433,Shane Schumm,231EA4,443F1D,Cost
2434,Earl Goyette,180AD5,51D34A,Time
2435,Lorenzo Ritchie,2E740C,7EFACD,Hops
2436,Dominick Wolf,64EDE4,8A570C,Hops
2437,Mercedes Murray,D51D87,9DA3D4,Time
2438,Lionel Padberg,167978,CBDE01,Hops
2439,Randall Towne,D0464E,25E677,Hops
2440,Shane Cruickshank,9DA3D4,673BB3,Cost
2441,Lorene Roob,A11A34,070834,Hops
2442,Verna Gerlach,261DD1,80979C,Hops
2443,Sheri Kuvalis,C21B5F,1D95A4,Hops
2444,Elbert Tromp,1FF016,18636A,Hops
2445,Christian Runolfsson,2C9290,78641A,Hops
2446,Lynn Kunde,E0B37A,3F74F0,Time
2447,Nancy Hickle,D82DB0,80979C,Time
2448,Gustavo Osinski,7B4D7D,D82DB0,Cost
2449,Christy Green,D8DB71,55EA55,Time
2450,Doyle Smith,78641A,C21B5F,Hops
2451,Katie Littel,5580D2,5E369E,Time
2452,Jeannie Ledner,53B7E0,DA518F,Cost
2453,Chad Trantow,D6027D,19233D,Cost
2454,Rachael Cruickshank,476983,611CDC,Time
2455,Mack Murphy,D82DB0,F4E9DA,Time
2456,Blanche Hickle,898C46,E0B37A,Cost
2457,Kristine Runolfsson,3C591A,069782,Cost
2458,Della Bernhard,55EA55,4538EE,Hops
2459,James Botsford,7582D4,5E369E,Time
2460,Laverne Dickens,78151E,4F44BA,Cost
2461,Rogelio Rodriguez,25E677,480873,Hops
2462,Samuel Koss,CBDE01,FBFA01,Time
2463,Donna Terry,476983,1D95A4,Time
2464,Felipe Jast,CB9BE6,FD34B0,Time
2465,Andy Osinski,611CDC,D3D3F3,Hops
2466,Kathy Carroll,3AC43F,B0F915,Hops
2467,Paul Pagac,611CDC,DB404E,Time
2468,Pat Johnston,657ECE,55EA55,Time
2469,Lori Sawayn,8205FC,976E93,Time
2470,Anne Powlowski,480873,CE33FB,Time
2471,Ollie Kassulke,130859,443F1D,Cost
2472,Mona Flatley,A6DA90,AE9247,Cost
2473,Dianna Hudson,231EA4,64EDE4,Hops
2474,Myra Bartell,F00894,95AE76,Hops
2475,Guillermo Gutmann,CC4BC2,FBFA01,Hops
2476,Sonya Yundt,A6DA90,D0464E,Time
2477,Ella Cummings,443F1D,3AEFBC,Cost
2478,Hope Hamill,F00894,E9A2F6,Cost
2479,Sandy Goyette,657ECE,180AD5,Cost
2480,Jesus Swift,64EDE4,9C5BB5,Cost
2481,Clifton Ebert,7B4D7D,2932EF,Time
2482,Kelvin Rolfson,AB0902,6FC77B,Time
2483,Jorge McKenzie,4F44BA,92B534,Cost
2484,Allen Lesch,8A570C,B0F915,Hops
2485,Nellie Wuckert,D92C57,CB9BE6,Cost
2486,William Ryan,09886B,7D16FE,Time
2487,Craig Wintheiser,2D84BC,A11A34,Time
2488,Micheal Gulgowski,5E369E,AE9247,Time
2489,Ray Bogisich,E9A2F6,6E4320,Time
2490,Mandy Cummings,FD34B0,CBDE01,Time
2491,Billie Lubowitz,6FC77B,78641A,Hops
2492,Mable Will,476983,069782,Hops
2493,Mattie Upton,3C591A,3C591A,Cost
2494,Candace Bechtelar,E9A2F6,92B534,Cost
2495,Faith Kessler,5D990F,657ECE,Hops
2496,Laura Walker,72EF82,714BCA,Hops
2497,Melissa Rath,E9A2F6,2C9290,Cost
2498,Kristine Blanda,070834,353F87,Cost
2499,Viola Howe,231EA4,E0B37A,Cost
2500,Dexter Gerhold,657ECE,55EA55,Hops
2501,Meghan Bergstrom,1D95A4,3F74F0,Time
2502,Wendell Durgan,E9A2F6,443F1D,Time
2503,Cameron Pollich,714BCA,E9A2F6,Cost
2504,Leslie Feest,19233D,257E4A,Hops
2505,Darnell Schoen,19233D,25E677,Hops
2506,Tracy McGlynn,8EA2DF,4F44BA,Cost
2507,Edward Murphy,64EDE4,976E93,Cost
2508,Levi Ferry,A45946,3293B2,Hops
2509,Sara Runolfsdottir,C21B5F,2D84BC,Cost
2510,Alexis Lubowitz,CBDE01,A11A34,Cost
2511,Israel Ledner,1C520D,6FC77B,Cost
2512,Jordan Rippin,CD8A0F,F00894,Time
2513,Sergio Kutch,069782,1FF016,Time
2514,Kent Doyle,A45946,93DADF,Cost
2515,Myrtle Lynch,443F1D,3F74F0,Hops
2516,Kristen Grady,A6DA90,1EC537,Cost
2517,Lionel Stehr,714BCA,443F1D,Cost
2518,Glen Waters,B0F915,443F1D,Cost
2519,Glenda Feeney,D8DB71,070834,Cost
2520,Marvin Monahan,2E740C,130859,Cost
2521,Craig Mills,9DA3D4,78641A,Cost
2522,Meredith Cassin,1C520D,D0464E,Cost
2523,Kurt Feest,070834,3AEFBC,Cost
2524,Mike MacGyver,CBDE01,4538EE,Cost
2525,Isaac Flatley,A6DA90,257E4A,Hops
2526,Jonathan Skiles,55EA55,93DADF,Cost
2527,Milton Murazik,6E4320,714BCA,Time
2528,Josh Rice,CE33FB,A45946,Cost
2529,Erin Beatty,9DA3D4,78641A,Time
2530,Kristen Marquardt,353F87,CBDE01,Time
2531,Manuel Kris,714BCA,673BB3,Hops
2532,Harold Rau,E9A2F6,D82DB0,Time
2533,Randal Ward,3293B2,1EC537,Time
2534,Francis Dooley,167978,19233D,Time
2535,Rogelio Berge,7D16FE,FDEEA5,Time
2536,Julian Lowe,F00894,3AEFBC,Hops
2537,Jody McKenzie,180AD5,CB9BE6,Hops
2538,Marcus Langosh,3C591A,8205FC,Hops
2539,Ellen McClure,DB404E,673BB3,Hops
2540,Juana Greenholt,AE9247,8205FC,Cost
2541,Elijah Gaylord,5DEA29,074554,Cost
2542,Herbert Rippin,CE33FB,D82DB0,Cost
2543,Candice Fisher,898C46,714BCA,Cost
2544,Hope O'Kon,AE9247,CE33FB,Time
2545,Regina Tremblay,9DA3D4,1C520D,Cost
2546,Kerry Kutch,6FC77B,78641A,Cost
2547,Tyrone Hodkiewicz,657ECE,714BCA,Hops
2548,Dianna Spencer,167978,FDEEA5,Hops
2549,Renee Bins,80979C,6FC77B,Time
2550,Felipe Windler,A45946,180AD5,Time
2551,Laura West,D23504,9DA3D4,Time
2552,Gerardo Turcotte,231EA4,5DEA29,Cost
2553,Javier Pagac,7EFACD,18636A,Time
2554,Johnny Streich,7582D4,480873,Hops
2555,Max Collier,7EFACD,E9A2F6,Cost
2556,Glenn Kuhic,A6DA90,6FC77B,Time
2557,Charlene Stamm,476983,E0B37A,Hops
2558,Verna Powlowski,D51D87,480873,Cost
2559,Jane Rutherford,2D84BC,DB404E,Hops
2560,Christina Abbott,069782,93DADF,Time
2561,Joanna Nitzsche,6E4320,D51D87,Hops
2562,Yvonne Rohan,CE33FB,2932EF,Hops
2563,Thomas Baumbach,3C591A,A6DA90,Hops
2564,Dolores Rohan,B0F915,3AC43F,Hops
2565,Miranda Jaskolski,19233D,2932EF,Time
2566,Cora Kihn,CC4BC2,2C9290,Time
2567,Randolph Sporer,6E4320,D3D3F3,Cost
2568,Bobby Goyette,5D990F,9C5BB5,Hops
2569,Warren Borer,E0B37A,25E677,Hops
2570,Travis Lynch,D8DB71,673BB3,Time
2571,Gerard Ledner,2519AB,5DEA29,Time
2572,Brett Koepp,0418F6,D0464E,Hops
2573,Kristi Dare,92B534,9C5BB5,Hops
2574,Gene Toy,6FC77B,9DA3D4,Hops
2575,Alice Bergstrom,D82DB0,480873,Cost
2576,Carole Prohaska,070834,7582D4,Time
2577,Bernice Weimann,7D16FE,FBFA01,Cost
2578,Bill Stoltenberg,D82DB0,8205FC,Cost
2579,Erin Anderson,DB404E,F00894,Time
2580,Edwin Bradtke,CD8A0F,D6027D,Time
2581,Leo Jakubowski,217097,6E4320,Hops
2582,Adrian Hand,480873,611CDC,Cost
2583,Dennis Cronin,80979C,D51D87,Time
2584,June Kuhic,18636A,09886B,Cost
2585,Ramiro Hirthe,0418F6,976E93,Hops
2586,Melody Braun,A6DA90,657ECE,Time
2587,Roderick Lakin,2C9290,5E369E,Time
2588,Ellen Schmidt,261DD1,D6027D,Cost
2589,Adrienne Gottlieb,CBDE01,D82DB0,Cost
2590,Darlene Bayer,AB0902,673BB3,Time
2591,Ellen Ullrich,1EC537,9C5BB5,Hops
2592,Sarah Huel,443F1D,3293B2,Time
2593,Darla Schuster,480873,5E369E,Hops
2594,Marlene Ondricka,FBFA01,A11A34,Hops
2595,Robyn Lakin,92B534,8205FC,Cost
2596,Isabel O'Kon,8A570C,72EF82,Hops
2597,Laverne Conn,E0B37A,A45946,Time
2598,Ray Schultz,72EF82,7582D4,Time
2599,Andrew Hintz,78151E,8205FC,Hops
2600,Paul Upton,18636A,E0B37A,Cost
2601,Anne Parisian,0C45DE,D23504,Cost
2602,Kristy Lesch,070834,480873,Cost
2603,Israel Schowalter,3F74F0,4F44BA,Time
2604,Ernesto Bradtke,8205FC,92B534,Time
2605,Misty Rohan,6FC77B,231EA4,Hops
2606,Ginger Farrell,D8DB71,CB9BE6,Cost
2607,Randall White,261DD1,D51D87,Cost
2608,Gloria Larkin,611CDC,5580D2,Cost
2609,Vincent Erdman,443F1D,F00894,Time
2610,Lynda Goldner,8205FC,80979C,Hops
2611,Shane Blick,CD8A0F,657ECE,Cost
2612,Preston Terry,4F44BA,99F8AE,Cost
2613,Yvette Glover,F4E9DA,476983,Hops
2614,Wanda Kihn,09886B,0418F6,Time
2615,Jacqueline Schroeder,257E4A,5D990F,Hops
2616,Tommie Simonis,C21B5F,0C45DE,Time
2617,Karla Runolfsdottir,CB9BE6,19233D,Time
2618,Otis Kunde,FDEEA5,CE33FB,Time
2619,Shelly Leffler,E0B37A,6FC77B,Time
2620,Deborah Carter,0418F6,19233D,Cost
2621,Harold Wilderman,C21B5F,1FF016,Time
2622,Marty Nitzsche,0C45DE,D6027D,Time
2623,Antonio Blanda,55EA55,2519AB,Cost
2624,Lester Herman,070834,D6027D,Hops
2625,Darren Weber,55EA55,898C46,Hops
2626,Domingo Littel,53B7E0,CBDE01,Time
2627,Nicolas Gottlieb,DA518F,99F8AE,Time
2628,Lila Lebsack,257E4A,F00894,Time
2629,Maureen Mann,3293B2,353F87,Cost
2630,Alan Bechtelar,CB9BE6,6FC77B,Time
2631,Tommie Keeling,F4E9DA,D92C57,Cost
