RequestId,CustomerName,Source,Destination,Criteria
3782,Malcolm Upton,610B10,EE67D9,Time
3783,Jaime Goyette,7E66A0,334E33,Time
3784,Samuel Larson,28488F,550364,Cost
3785,Melinda Swift,DB73A3,AE3CB3,Cost
3786,Edward Kuvalis,AC052B,6460A7,Time
3787,Elmer Hane,5BF693,AC417B,Hops
3788,Marshall Kris,D7D0FF,0AACB6,Hops
3789,Jo Spencer,A862E7,D5F53B,Hops
3790,Beverly Rempel,4CB4F8,0C985E,Time
3791,Bill O'Connell,71AE33,8DB674,Time
3792,Harold Welch,3C766D,D320E5,Time
3793,Kim Schamberger,316F69,CDC26D,Time
3794,Molly Rohan,749BEE,58183F,Cost
3795,Martha Moore,A9BB6C,8DB674,Time
3796,Kari Strosin,D320E5,5B8D34,Time
3797,Russell Hilll,5ECFCD,58183F,Hops
3798,Jake Mayert,320DB4,85A952,Hops
3799,Joyce Koelpin,B974DA,682474,Hops
3800,Charlotte McKenzie,403152,45692C,Time
3801,Randy Kozey,D5F53B,EE1AFD,Cost
3802,Vicky Hahn,3C9576,FE1774,Hops
3803,Joan Lind,3C9576,F289AC,Hops
3804,June Schneider,7B2E93,F5DFF1,Cost
3805,Irma Kassulke,F19321,8A3A94,Cost
3806,Darlene Schumm,5131C3,556CA3,Hops
3807,Angel Trantow,EE1AFD,FE1774,Hops
3808,Wilma O'Connell,B85525,403152,Cost
3809,Derrick Wilkinson,5BF693,FE1774,Cost
3810,Jana Kovacek,D7D0FF,CDC26D,Time
3811,Lee Jerde,8BDE7B,C5E307,Cost
3812,Harold Bergnaum,AC417B,9EB16F,Cost
3813,Belinda Ryan,8DB674,A862E7,Cost
3814,Brent Purdy,76D7A7,FE1774,Cost
3815,Dominic Reichert,334E33,5BF693,Hops
3816,Ginger Considine,5ADEDC,A9BB6C,Time
3817,Tami Halvorson,8A3A94,D05BB4,Time
3818,Kathryn VonRueden,45692C,6FFCE4,Time
3819,Hugh Rempel,AAD1A5,E28CB6,Time
3820,Olivia Keebler,AAE996,6DFC6D,Cost
3821,Monique Rowe,544FAE,7B66A2,Hops
3822,George Sporer,C19EE3,E28CB6,Time
3823,Arturo Kertzmann,A9BB6C,235520,Cost
3824,Kirk Reilly,94D4E0,115E3D,Time
3825,Marian Maggio,F85155,B59188,Time
3826,Sara Connelly,9934F3,115E3D,Cost
3827,Byron Quigley,76D7A7,F8A9E9,Time
3828,Olivia Purdy,5ECFCD,5FA399,Hops
3829,Lydia Kemmer,24FE60,FAEA55,Cost
3830,Jacquelyn Zemlak,965CE4,49E938,Cost
3831,Darnell Roberts,A7A0F8,4E4594,Time
3832,Krystal McLaughlin,76BC45,7B66A2,Hops
3833,Sheldon Cummings,A9BB6C,C6637A,Hops
3834,Mildred Bosco,7B2E93,A9446A,Time
3835,Ruby Jaskolski,BB58E8,94D4E0,Hops
3836,Preston Hilpert,6460A7,5DC175,Time
3837,Lela Stracke,52D3AE,76D7A7,Cost
3838,Olivia Keeling,320DB4,9912E8,Time
3839,Joshua Corkery,F85155,E39BDC,Cost
3840,Paula O'Kon,D08E9D,D7D0FF,Hops
3841,Joanna Sporer,9912E8,5BF693,Cost
3842,Rosalie Koss,CB2617,DB73A3,Time
3843,Evelyn Yundt,F8A9E9,19641B,Time
3844,Ebony Cruickshank,334E33,05B7E8,Cost
3845,Judith Watsica,A862E7,AC417B,Time
3846,Lori Schiller,AE3CB3,B7196F,Cost
3847,Nina Kerluke,C5E307,4E4594,Hops
3848,Samuel Schmidt,8BDE7B,75A9A4,Cost
3849,Jeffrey Runolfsdottir,4E4594,FB7714,Cost
3850,Rodolfo Robel,7CB0C8,71AE33,Cost
3851,Jamie Ankunding,4D2472,6D3D99,Cost
3852,Winifred Heaney,52D3AE,E39BDC,Cost
3853,Lila Kuvalis,5FA399,84305B,Time
3854,Raymond Bechtelar,D6418E,49E938,Cost
3855,Isaac Wilderman,5C6EDC,550364,Cost
3856,Jenny Jenkins,CB2617,5E32DC,Time
3857,Elbert Bahringer,C97172,C52400,Cost
3858,Simon Russel,9189E1,94D4E0,Cost
3859,Laurie Goodwin,FE1774,5ECFCD,Hops
3860,Theresa Simonis,392BF5,3B4762,Hops
3861,Darrel Spinka,CB2617,83A971,Time
3862,Phillip Lubowitz,6FFCE4,1FA016,Cost
3863,Owen Terry,AC417B,94D4E0,Hops
3864,Oliver Altenwerth,AC052B,C52400,Hops
3865,Caroline Roberts,4958EC,28488F,Hops
3866,Carmen Dietrich,EE67D9,5C6EDC,Cost
3867,Marvin Armstrong,49E938,5EA68F,Cost
3868,Darren Beer,FE52DA,45692C,Time
3869,Brett Rodriguez,5B8D34,3C9576,Cost
3870,Cora Fadel,9C5E0D,C97172,Time
3871,Doyle Dibbert,320DB4,4D2472,Time
3872,James Mills,75A9A4,550364,Time
3873,Norma Bailey,FE1774,3B4762,Time
3874,Sheri Gleason,097B12,A9BB6C,Time
3875,Loren Stehr,6CAE8A,AE3CB3,Hops
3876,Shane Kutch,1FA016,550364,Hops
3877,Joan Reinger,05B7E8,24FE60,Time
3878,Henry McClure,D46B5F,EEBEEB,Cost
3879,Joanna Shields,7B66A2,3C9576,Hops
3880,Edna Witting,5131C3,D6418E,Cost
3881,Cecil Dickinson,EEEF94,76BC45,Cost
3882,Jennie Gottlieb,023881,52D3AE,Cost
3883,Patricia Zemlak,CEE55A,965CE4,Hops
3884,Leona Stiedemann,1C55B1,FE1774,Time
3885,Brittany Collier,5ADEDC,4D2472,Time
3886,Cody Hamill,D7D0FF,A862E7,Hops
3887,Pauline Pacocha,6CAE8A,1C55B1,Time
3888,Nelson Green,92573F,C6637A,Hops
3889,Sergio Reichert,B85525,B7196F,Time
3890,Regina Donnelly,D7D0FF,6B5607,Cost
3891,Timothy Kulas,115E3D,E28CB6,Hops
3892,Claire Bahringer,382A98,6460A7,Hops
3893,Hubert Barton,3C9576,A862E7,Hops
3894,Josephine Pollich,C89939,8BDE7B,Cost
3895,William Marks,B974DA,AE3CB3,Hops
3896,Pedro Borer,A862E7,320DB4,Cost
3897,Bert Kozey,A862E7,CEE55A,Time
3898,Dominick Feeney,D7D0FF,7C7C2B,Cost
3899,Kenneth Conn,AC417B,EEEF94,Hops
3900,Cameron Beer,C97172,AE3CB3,Cost
3901,Chad Hudson,115E3D,D6418E,Hops
3902,Kate Fahey,9189E1,0C985E,Cost
3903,Dana Towne,FAF783,4E4594,Time
3904,Sadie Daniel,E39BDC,9EB16F,Time
3905,Francis Zemlak,49E938,C5E307,Cost
3906,Maureen Skiles,AAE996,FE52DA,Time
3907,Victor Hettinger,0F59F8,7E66A0,Time
3908,Marianne Johnston,D05BB4,6460A7,Cost
3909,Dixie Cormier,4E4594,023881,Cost
3910,Phyllis Tremblay,9C5E0D,E39BDC,Cost
3911,Percy Spencer,02389D,4CB4F8,Hops
3912,Kim Kunde,235520,245447,Cost
3913,Julia Leannon,CDC26D,A9BB6C,Hops
3914,Yvonne Dickens,58183F,EE67D9,Time
3915,Edwin Gottlieb,C19EE3,E28CB6,Hops
3916,Isaac Johnson,382A98,DAAFEF,Hops
3917,Al Baumbach,8BDE7B,6EA5F0,Hops
3918,Anita Bartell,F5DFF1,3C9576,Time
3919,Timmy Muller,56376F,8BDE7B,Time
3920,Wilbur Schamberger,CEE55A,A16183,Hops
3921,Jay Armstrong,9C5E0D,CE2276,Cost
3922,Douglas Runte,F85155,403152,Time
3923,Stella Buckridge,9EB16F,D46B5F,Cost
3924,Barbara Botsford,3B4762,8AD5CB,Time
3925,Carolyn Trantow,1FA016,FE1774,Cost
3926,Sean Flatley,C6637A,EE1AFD,Cost
3927,Jimmie Zieme,5B8D34,D5F53B,Time
3928,Luz Hoppe,75A9A4,4CB4F8,Cost
3929,Domingo Wiza,EDB726,83A971,Time
3930,Lonnie Hyatt,FB7714,4958EC,Hops
3931,Gretchen Reichert,24FE60,5E32DC,Hops
3932,Yolanda Daniel,F5DFF1,D46B5F,Time
3933,Louise White,9934F3,D05BB4,Hops
3934,Camille Satterfield,19641B,DC1B44,Time
3935,Georgia Oberbrunner,EEBEEB,8BDE7B,Hops
3936,Geraldine Marks,C33C74,A9446A,Hops
3937,Rhonda Haley,B7196F,A862E7,Hops
3938,Sergio Kozey,550364,02389D,Cost
3939,Levi Hettinger,75A9A4,8DB674,Time
3940,Lynn Yundt,7C7C2B,D6418E,Hops
3941,Antoinette Quitzon,B59188,5ADEDC,Hops
3942,Linda Bogisich,334E33,02389D,Time
3943,Alexandra Dare,7C7C2B,885EFF,Hops
3944,Diana Kertzmann,A7A0F8,D46B5F,Cost
3945,Olga Smitham,AC417B,AC052B,Hops
3946,Francis Schuppe,19641B,E39BDC,Hops
3947,Jane Wuckert,6460A7,097B12,Cost
3948,Freddie Stamm,3B4762,CB2617,Time
3949,Mona Stiedemann,D6418E,550364,Hops
3950,Shirley Murphy,CA4B18,02389D,Cost
3951,Patsy Douglas,FE52DA,7B2E93,Cost
3952,Willie Bartell,5ECFCD,316F69,Hops
3953,Erick Ritchie,A16183,0C985E,Time
3954,Kara Pagac,BB58E8,4E4594,Hops
3955,Ida Bailey,550364,76D7A7,Time
3956,Randal Sauer,9EB16F,71AE33,Cost
3957,Karen Huels,6FFCE4,45692C,Cost
3958,Damon Sanford,6460A7,AAE996,Time
3959,Veronica Trantow,9912E8,B974DA,Time
3960,Alejandro Boehm,52D3AE,E39BDC,Time
3961,Vera Ortiz,C19EE3,6E7635,Cost
3962,Susan Berge,56376F,A9BB6C,Time
3963,Melvin Ortiz,AE3CB3,F289AC,Time
3964,Austin Williamson,7B66A2,5ECFCD,Cost
3965,Daniel Blanda,4958EC,D08E9D,Cost
3966,Louise Becker,F3BBF4,B85525,Time
3967,Gustavo Klein,5DC175,B85525,Cost
3968,Tyler Lynch,6460A7,8AD5CB,Time
3969,Grant Simonis,F289AC,023881,Hops
3970,Paula Armstrong,9EB16F,D6418E,Hops
3971,Renee Rogahn,F19321,C19EE3,Hops
3972,Dale Windler,A7A0F8,F5DFF1,Cost
3973,Miriam Rogahn,A9446A,D7D0FF,Cost
3974,Norma Hettinger,49E938,5131C3,Time
3975,Elijah Feeney,5C6EDC,0E4226,Hops
3976,Donald McKenzie,F19321,58183F,Hops
3977,Kim O'Reilly,9EB16F,75A9A4,Time
3978,Luther D'Amore,1FA016,5ECFCD,Cost
3979,Yvette Hills,9934F3,5E32DC,Hops
3980,Shari Sauer,92573F,52D3AE,Cost
3981,Lori Schneider,D320E5,EF725A,Hops
3982,Owen Kling,0E4226,F289AC,Hops
3983,Becky Deckow,92573F,550364,Time
3984,Derek Rice,EF725A,FB7714,Cost
3985,Della Keebler,83A971,AE85F2,Cost
3986,Taylor Feest,AC052B,A862E7,Hops
3987,Saul Stehr,5DC175,F19321,Hops
3988,Samantha Wilkinson,245447,7B2E93,Hops
3989,Karl Effertz,4D2472,5DC175,Hops
3990,Belinda Watsica,A16183,9912E8,Time
3991,Olivia Roob,885EFF,F85155,Time
3992,Terrell Schultz,AE85F2,B7196F,Cost
3993,Dolores Murazik,5ECFCD,3C9576,Time
3994,Vernon Adams,0C985E,8DB674,Hops
3995,Danny Conroy,235520,885EFF,Cost
3996,Antoinette Toy,5ECFCD,A9BB6C,Cost
3997,Leslie Franecki,5DC175,05B7E8,Cost
3998,Ramon Breitenberg,550364,A9BB6C,Time
3999,Grady Brown,05C63D,5B8D34,Time
4000,Ronald Cartwright,334E33,84305B,Cost
4001,Al Bechtelar,483E0B,7E66A0,Cost
4002,Sonia Lockman,F3BBF4,DAAFEF,Hops
4003,Priscilla Legros,30DAE4,F392D9,Hops
4004,Travis Harris,F3BBF4,B59188,Hops
4005,Kristine Roberts,F8A9E9,097B12,Hops
4006,Brooke Skiles,56376F,EF725A,Time
4007,Emma Rogahn,C6637A,6DFC6D,Hops
4008,Rachel Stanton,5B8D34,5DC175,Hops
4009,Warren Gleason,245447,C6637A,Cost
4010,Carol Ankunding,76D7A7,F289AC,Cost
4011,Bill Klein,E39BDC,84305B,Hops
4012,Frederick Hessel,334E33,AAE996,Time
4013,Theodore Keeling,FAEA55,9EB16F,Time
4014,Irene Ward,AF5EDE,D05BB4,Cost
4015,Donnie Dare,D46B5F,8BDE7B,Hops
4016,Brandon Leuschke,115E3D,B7196F,Hops
4017,Phillip Reichel,0F59F8,0C985E,Time
4018,Rachael Parker,B59188,5B8D34,Cost
4019,Sean Bashirian,9912E8,7B2E93,Time
4020,Ella Ernser,5BF693,6CAE8A,Hops
4021,Maxine Zemlak,AE85F2,3C9576,Cost
4022,Maureen McGlynn,0F59F8,0C985E,Hops
4023,Todd Dickinson,DAAFEF,CB2617,Hops
4024,Elaine Hamill,05B7E8,FAF783,Time
4025,Daisy Hickle,4958EC,F289AC,Hops
4026,Don Howe,5ECFCD,3C766D,Time
4027,Reginald Kshlerin,8A3A94,D6418E,Hops
4028,Sylvester Gusikowski,6DFC6D,7C8400,Time
4029,Jacqueline Kautzer,097B12,0F59F8,Hops
4030,Trevor Weber,115E3D,B7196F,Hops
4031,Carrie Turner,30DAE4,097B12,Time
4032,Nicholas Kunze,C52400,F19321,Cost
4033,Juan Berge,0F59F8,B7196F,Hops
4034,Moses Stokes,965CE4,5EA68F,Hops
4035,Joyce Treutel,550364,320DB4,Time
4036,Herman Farrell,9E3E90,965CE4,Cost
4037,Ben Nader,6460A7,CB2617,Time
4038,Sophia Mertz,BB58E8,AF5EDE,Cost
4039,Tamara Johnson,5E32DC,C52400,Time
4040,Clayton Keebler,F5DFF1,FAEA55,Hops
4041,Jeanne Collier,DB73A3,885EFF,Hops
4042,Van Fritsch,02389D,6CAE8A,Hops
4043,Tiffany Raynor,A9446A,F5DFF1,Cost
4044,Cary Cormier,AC052B,AAD1A5,Cost
4045,Tami Abshire,CEE55A,F8A9E9,Time
4046,Benny Mayert,1C55B1,B7196F,Hops
4047,Mercedes Hackett,483E0B,5DC175,Hops
4048,Claude Douglas,24FE60,550364,Time
4049,Clara Grady,DB73A3,403152,Cost
4050,Tracy Ryan,AE85F2,5ADEDC,Cost
4051,Heather Reichert,30DAE4,76BC45,Cost
4052,Ervin Hickle,9934F3,92573F,Time
4053,Edna Conroy,D08E9D,75A9A4,Hops
4054,Jacob Pagac,E70A99,4CB4F8,Hops
4055,Sabrina Weimann,8DB674,FE52DA,Hops
4056,Lorraine Will,749BEE,AC052B,Time
4057,Janis Armstrong,5DC175,F19321,Time
4058,Beatrice Lindgren,965CE4,334E33,Time
4059,Jessie Roob,CB2617,D46B5F,Hops
4060,Timmy McGlynn,4E4594,6460A7,Cost
4061,Jeffrey Beier,682474,CEE55A,Cost
4062,Phillip Oberbrunner,556CA3,ED1E89,Hops
4063,Patti Goldner,235520,8DB674,Cost
4064,Lee Carter,75A9A4,CB2617,Hops
4065,Elisa Mertz,9189E1,A9446A,Time
4066,Ian Koelpin,097B12,C5E307,Cost
4067,Wilfred DuBuque,1F29B5,6B5607,Time
4068,Sheri Kiehn,F289AC,392BF5,Cost
4069,Bob Marquardt,B974DA,CA4B18,Cost
4070,Fred Gutkowski,8AD5CB,E39BDC,Time
4071,Lindsay Conroy,5131C3,965CE4,Hops
4072,Levi Hackett,75A9A4,235520,Cost
4073,Angel Lynch,5ECFCD,334E33,Time
4074,Alfredo Veum,7B2E93,0AACB6,Cost
4075,Marjorie Gislason,FE52DA,45692C,Cost
4076,Sidney Collins,F289AC,544FAE,Time
4077,Clint Hauck,BB58E8,E39BDC,Hops
4078,Margarita O'Kon,9189E1,4CB4F8,Time
4079,Ebony Durgan,8DB674,3C766D,Time
4080,Myrtle Runolfsson,02389D,682474,Hops
4081,Vickie Nader,84305B,3C9576,Time
4082,Krystal Lockman,B7196F,097B12,Time
4083,Cristina Langworth,483E0B,F392D9,Cost
4084,Monica Schoen,8A3A94,483E0B,Hops
4085,Geneva Moore,9912E8,E39BDC,Cost
4086,Estelle Harber,5EA68F,F3BBF4,Time
4087,Jeannette Zulauf,D5F53B,84305B,Hops
4088,Hugo Marvin,6FFCE4,D08E9D,Cost
4089,Drew Schoen,84305B,382A98,Cost
4090,Tyrone Hintz,D08E9D,CA4B18,Time
4091,Armando Dickinson,CDC26D,320DB4,Hops
4092,Agnes Stehr,C19EE3,B974DA,Hops
4093,Josh Little,4CB4F8,52D3AE,Cost
4094,Kelly O'Kon,0AACB6,5E32DC,Cost
4095,Lola Romaguera,3C766D,B974DA,Hops
4096,Veronica Gerlach,AE3CB3,8DB674,Hops
4097,Santos Lesch,334E33,85A952,Hops
4098,Glen Lind,A16183,749BEE,Hops
4099,Mandy Gerlach,610B10,30DAE4,Time
4100,Jerald Rogahn,F19321,5ADEDC,Time
4101,Shawna Green,A16183,965CE4,Cost
4102,Allan Frami,58183F,CA4B18,Hops
4103,Anna Mills,84305B,885EFF,Cost
4104,Joshua Bahringer,A9446A,B974DA,Cost
4105,Roderick Dare,FE52DA,0AACB6,Cost
4106,Jackie Yost,3C766D,CB2617,Cost
4107,Blanche Beatty,19641B,3C766D,Cost
4108,Grant Olson,9912E8,9C5E0D,Cost
4109,Darrel Herzog,EEBEEB,76BC45,Time
4110,Warren Fay,F85155,9934F3,Cost
4111,Beatrice Leffler,5B8D34,28488F,Cost
4112,Alvin Gutmann,682474,49E938,Cost
4113,Kate Dare,0E4226,3B4762,Cost
4114,Michelle Dietrich,5C6EDC,9912E8,Cost
4115,Eula Windler,DAAFEF,556CA3,Cost
4116,Ross Rempel,49E938,F289AC,Hops
4117,Salvatore Barrows,8DB674,AE85F2,Time
4118,Patrick Thompson,3C766D,6EA5F0,Time
4119,Ann Bergstrom,BB58E8,AC417B,Hops
4120,Benjamin Walter,A9446A,5FA399,Hops
4121,Daniel Rowe,CEE55A,84305B,Hops
4122,Lucy Kemmer,965CE4,9934F3,Time
4123,Joan O'Kon,02389D,610B10,Time
4124,Jerome Swift,5E32DC,7C7C2B,Hops
4125,Ebony Lemke,0AACB6,CEE55A,Hops
4126,Dexter Dicki,382A98,3C9576,Time
4127,Walter Watsica,749BEE,8AD5CB,Cost
4128,Clyde Howe,382A98,AAE996,Hops
4129,Oliver Thompson,FE52DA,A9BB6C,Time
4130,Carla Quigley,FE52DA,75A9A4,Cost
4131,Jimmy Jacobi,8AD5CB,D7D0FF,Cost
4132,Mable Senger,4D2472,8A3A94,Time
4133,Holly Schoen,05C63D,F85155,Cost
4134,Irving Grady,7B66A2,245447,Time
4135,Genevieve Denesik,8AD5CB,A9446A,Hops
4136,Loretta McClure,75A9A4,334E33,Hops
4137,Manuel Romaguera,F289AC,D7D0FF,Cost
4138,Bert Hodkiewicz,0F59F8,D320E5,Time
4139,Elsie Sporer,D05BB4,6CAE8A,Time
4140,Richard Tromp,682474,9C5E0D,Cost
4141,Leon Schowalter,84305B,245447,Hops
4142,Nelson Stroman,D6418E,AC417B,Cost
4143,Sheila Ebert,F3BBF4,023881,Time
4144,Ron Torp,56376F,556CA3,Time
4145,Kathryn Gerhold,9934F3,544FAE,Time
4146,Monica Blick,75A9A4,556CA3,Time
4147,Harriet Hansen,7C7C2B,556CA3,Time
4148,Luther DuBuque,1C55B1,EDB726,Cost
4149,Clay Crist,D05BB4,3B4762,Hops
4150,Julia Smith,F85155,6CAE8A,Hops
4151,Alfred Romaguera,403152,76D7A7,Cost
4152,Perry Ankunding,6460A7,3C9576,Hops
4153,Noel Rosenbaum,334E33,6E7635,Cost
4154,Guy Schneider,9C5E0D,AE3CB3,Time
4155,Sonya Hilpert,550364,45692C,Cost
4156,Daisy Fritsch,76D7A7,A7A0F8,Cost
4157,Marta Haley,94D4E0,45692C,Time
4158,Elizabeth Hodkiewicz,FE52DA,C5E307,Cost
4159,Horace Reichert,FE52DA,84305B,Hops
4160,Carmen Herzog,885EFF,EEBEEB,Time
4161,Miguel Mayer,A862E7,D05BB4,Cost
4162,Diane Hills,0AACB6,76BC45,Hops
4163,Claude Bogan,8A3A94,F8A9E9,Time
4164,Pearl Harris,AC052B,45692C,Time
4165,Winifred Cremin,83A971,52D3AE,Hops
4166,Lila Ankunding,AE3CB3,1F29B5,Cost
4167,Carole Zboncak,7E66A0,3C766D,Hops
4168,Preston Schamberger,023881,483E0B,Hops
4169,Christina Cummings,FB7714,5B8D34,Cost
4170,Agnes Denesik,EE1AFD,C5E307,Time
4171,Della Yundt,75A9A4,FB7714,Hops
4172,Krista Collier,382A98,544FAE,Time
4173,Oliver Kub,AF5EDE,4E4594,Cost
4174,Michelle Mertz,7E66A0,FAF783,Time
4175,Eleanor Will,85A952,05C63D,Cost
4176,Tim Gleichner,76D7A7,85A952,Cost
4177,Mindy Schulist,3C9576,5ECFCD,Time
4178,Christine Mueller,8A3A94,D46B5F,Cost
4179,Gilberto Pouros,C97172,5EA68F,Hops
4180,Grace Labadie,0F59F8,9189E1,Cost
4181,Jake Gusikowski,B974DA,3C766D,Hops
4182,Shari Jacobi,8AD5CB,05B7E8,Time
4183,Christina Watsica,C5E307,5131C3,Cost
4184,Marcos Stanton,75A9A4,EEEF94,Time
4185,Lisa Bode,235520,28488F,Cost
4186,Reginald Vandervort,EE67D9,CE2276,Cost
4187,Joyce Thiel,D7D0FF,B974DA,Hops
4188,Annie Tromp,6FFCE4,6B5607,Cost
4189,Jodi Kovacek,965CE4,5ECFCD,Cost
4190,Dean Walter,D5F53B,C97172,Cost
4191,Dallas Monahan,EDB726,7E66A0,Time
4192,Marcus Willms,6D3D99,AAD1A5,Cost
4193,Ruth Hyatt,5B8D34,05C63D,Cost
4194,Floyd Franecki,1FA016,4CB4F8,Cost
4195,Paulette Conroy,BB58E8,4D2472,Hops
4196,Eileen Watsica,885EFF,403152,Hops
4197,Ismael Pouros,76D7A7,F85155,Cost
4198,Edmund Trantow,9EB16F,7E66A0,Time
4199,Daryl Becker,E28CB6,45692C,Time
4200,Wesley Pacocha,5131C3,ED1E89,Hops
4201,Brandi Schroeder,8DB674,C97172,Hops
4202,Ana VonRueden,9EB16F,7E66A0,Hops
4203,Ginger Hessel,9912E8,023881,Hops
4204,Bernice Bahringer,19641B,4CB4F8,Time
4205,Blanca Metz,550364,EEBEEB,Cost
4206,Emma Nicolas,682474,965CE4,Time
4207,Joanne Dietrich,5BF693,6DFC6D,Time
4208,Vicky Rohan,FAF783,8BDE7B,Time
4209,Susie Satterfield,556CA3,84305B,Time
4210,Jessica Morar,E70A99,EE1AFD,Time
4211,Darla Reinger,05B7E8,EDB726,Time
4212,Andrew Larkin,115E3D,B59188,Cost
4213,Yolanda Watsica,92573F,A16183,Time
4214,Doris Murray,B7196F,C52400,Hops
4215,Josefina Steuber,7CB0C8,EE67D9,Cost
4216,Kellie Ernser,56376F,9C5E0D,Hops
4217,Jimmy Nitzsche,6460A7,682474,Time
4218,Marsha Toy,403152,885EFF,Cost
4219,Albert Kling,D05BB4,58183F,Hops
4220,Ron Mayer,4CB4F8,D6418E,Hops
4221,Johanna Nader,965CE4,7B66A2,Hops
4222,Maryann Swaniawski,5EA68F,5E32DC,Hops
4223,Angelina Rowe,AAE996,3B4762,Hops
4224,Brian Yost,556CA3,4958EC,Hops
4225,Richard Hermann,AAD1A5,A16183,Time
4226,Rufus Romaguera,AC417B,94D4E0,Hops
4227,Mack Daugherty,F19321,6CAE8A,Time
4228,Sharon Lesch,097B12,E39BDC,Time
4229,Mae Smitham,4CB4F8,403152,Hops
4230,Ebony Morar,885EFF,F85155,Time
4231,Melvin Gleason,85A952,AF5EDE,Hops
4232,Stephanie Becker,DB73A3,097B12,Hops
4233,Troy Corkery,4D2472,AE85F2,Hops
4234,Alex Kunze,4958EC,EDB726,Cost
4235,Chris Moen,3C766D,52D3AE,Hops
4236,Eddie Hilll,8DB674,245447,Time
4237,Dexter Bayer,F5DFF1,9C5E0D,Hops
4238,Pearl Welch,5EA68F,E70A99,Cost
4239,Willie Schroeder,24FE60,FB7714,Hops
4240,Lydia Smitham,B59188,FB7714,Hops
4241,Garry Breitenberg,5DC175,382A98,Hops
4242,Abel Johnson,EE1AFD,7C8400,Hops
4243,Marianne Roberts,C33C74,94D4E0,Time
4244,Leroy Graham,8A3A94,92573F,Cost
4245,Charlotte Romaguera,5E32DC,A9446A,Cost
4246,Ted Goodwin,556CA3,6D3D99,Time
4247,Leah Cassin,AF5EDE,245447,Time
4248,Mack Kozey,9189E1,AAD1A5,Hops
4249,Jake Kirlin,52D3AE,94D4E0,Time
4250,Greg Stokes,0E4226,B974DA,Hops
4251,Tom Cremin,D6418E,3C9576,Cost
4252,Martha Keebler,544FAE,52D3AE,Cost
4253,Krista Cronin,EE1AFD,B85525,Time
4254,Lynn Stracke,6E7635,5131C3,Time
4255,Ron Koss,ED1E89,3B4762,Cost
4256,Orville McLaughlin,CB2617,D320E5,Time
4257,Rosa Cormier,FE52DA,AAD1A5,Hops
4258,Erin Bruen,02389D,556CA3,Cost
4259,Lula Terry,9C5E0D,19641B,Time
4260,Matt Stracke,5C6EDC,02389D,Time
4261,Latoya Rolfson,5BF693,AAE996,Cost
4262,Chad Cole,84305B,C97172,Cost
4263,Cesar Terry,FE1774,EE67D9,Time
4264,Marvin Schmitt,F392D9,A862E7,Time
4265,Miriam Effertz,3C766D,CDC26D,Time
4266,Maggie Larkin,EDB726,C6637A,Time
4267,Angel Mills,9E3E90,30DAE4,Hops
4268,Matt Waelchi,7E66A0,92573F,Cost
4269,Jerome Kohler,FE52DA,1C55B1,Time
4270,Wallace Morar,483E0B,7CB0C8,Cost
4271,Hattie Hamill,75A9A4,A7A0F8,Time
4272,Edith Beier,097B12,885EFF,Time
4273,Ginger Dicki,D46B5F,B59188,Cost
4274,Brad Green,B7196F,D5F53B,Cost
4275,Silvia Collins,FE52DA,E28CB6,Cost
4276,Marcos Rosenbaum,7E66A0,BB58E8,Time
4277,Dianna Schroeder,FE52DA,45692C,Time
4278,Dorothy Ryan,FAEA55,EDB726,Time
4279,Vivian DuBuque,28488F,544FAE,Cost
4280,Hattie Stoltenberg,334E33,0E4226,Hops
4281,Reginald Bergnaum,05C63D,235520,Time
4282,Deborah Graham,7C8400,AC052B,Time
4283,Jerald Adams,CB2617,EF725A,Hops
4284,Mack Schinner,682474,8A3A94,Cost
4285,Timothy Bergstrom,E28CB6,EEEF94,Cost
4286,Paulette Lind,115E3D,7E66A0,Hops
4287,Leroy Bosco,9E3E90,02389D,Hops
4288,Lorena Grimes,D7D0FF,E28CB6,Time
4289,Theodore Corwin,45692C,7CB0C8,Time
4290,Erin Weimann,023881,F3BBF4,Time
4291,Carl Schulist,382A98,DAAFEF,Time
4292,Laverne Sawayn,28488F,9934F3,Hops
4293,Viola Bernhard,B974DA,320DB4,Time
4294,Garry Kilback,7B2E93,A16183,Time
4295,Terrence Pagac,C33C74,CDC26D,Hops
4296,Timothy Zemlak,F289AC,28488F,Time
4297,Dan Jast,320DB4,316F69,Hops
4298,Herbert Raynor,5DC175,A16183,Time
4299,Dave Paucek,E39BDC,5FA399,Cost
4300,Brent Rosenbaum,52D3AE,E28CB6,Time
4301,Opal Erdman,F289AC,EE67D9,Time
4302,Debbie Sporer,5ADEDC,C6637A,Hops
4303,Jaime Walker,7E66A0,D7D0FF,Cost
4304,Nicole Botsford,CB2617,EEEF94,Hops
4305,Garrett Lehner,CDC26D,9EB16F,Cost
4306,Alison Schowalter,0AACB6,05C63D,Cost
4307,Bobbie Mann,B59188,FAF783,Hops
4308,Dwight Auer,7CB0C8,FB7714,Time
4309,Ricardo Schiller,8A3A94,CB2617,Hops
4310,Katie Mohr,EF725A,5C6EDC,Time
4311,Joanna Ferry,75A9A4,AE3CB3,Hops
4312,Ray Gutkowski,5FA399,0F59F8,Time
4313,Hugh Gutmann,F3BBF4,320DB4,Hops
4314,Elijah Koelpin,5FA399,CE2276,Hops
4315,Edmond Sporer,D05BB4,FE1774,Time
